ID_EVENTO,ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,AREA,RDT_AJUSTADO,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Antes_Siem,ContEnfQui_Siem_Eme,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Antes_Siem,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Antes_Siem,FerOrg_Siem_Emer,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm._RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL__SUELO_RASTA,prof_efectiva,d.interno,drenaje_externo,porc_A,porc_Ar,porc_ArA,porc_ArL,porc_FrL,porc_L,porc_F,porc_ArF,porc_FAr,porc_FA,porc_AF,porc_BLANDO,porc_DURO,porc_EXT_DURO,porc_FRIABLE,porc_FIRME,porc_EXT_FIRME,porc_PLASTICO,porc_MUY_PLASTICO
769,654,Manual,SI,Otro,Algodón,SI,Manual,NO,1.25,3296.511628,4.0,44.0,79.0,60000,12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,1,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,4,1.0,PLANO O LLANO,PLANO,2.0,4.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,50.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,50.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
779,665,Manual,NO,PIONEER 30F35 H,Pastos,NO,Manual,NO,1.0,3013.953488,8.0,34.0,78.0,57000,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0.0,46.0,23.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,25.0,BUENO,NINGUNO,0.0,42.86,0.0,0.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.14,42.86,0.0,0.0,0.0
780,666,Mecanizado,NO,DK 234,Algodón,NO,Manual,NO,1.2,3398.837209,7.0,41.0,79.0,62000,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0.0,0.0,82.8,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25.0,BUENO,NINGUNO,0.0,25.71,74.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29,25.71,0.0,0.0,0.0
781,667,Manual,NO,PIONEER 30F35,Algodón,NO,Manual,NO,1.5,3579.069767,6.0,43.0,79.0,60000,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0.0,34.5,23.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,30.0,BUENO,NINGUNO,0.0,35.71,0.0,64.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,35.71,0.0,0.0
783,669,Manual,NO,Otro,Algodón,SI,Manual,NO,1.0,2790.697674,6.0,42.0,77.0,60000,10,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,1.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,45.0,PLANTAS NORMALES,NO,NO,SI,SI,REGULAR,45.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
784,670,Mecanizado,SI,DK7088,Algodón,NO,Manual,NO,1.0,3860.465116,6.0,40.0,81.0,64000,13,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,28.0,BUENO,NINGUNO,0.0,32.86,0.0,0.0,67.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.86,0.0,67.14,0.0,0.0,0.0,0.0
786,672,Mecanizado,SI,DK 234,Maiz,SI,Mecanizada,NO,19.5,5000.0,7.0,39.0,113.0,64000,14,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,55.0,46.0,0,23.0,0.0,0,0.0,0.0,0,0,0,0,2,1,3.0,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,6.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,NO HAY CULTIVO,NO,NO,NO,NO,REGULAR,70.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0
787,653,Mecanizado,NO,Otro,Maiz,SI,Manual,NO,2.0,3813.953488,6.0,42.0,80.0,57000,13,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,0,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,48.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,48.0,BUENO,NINGUNO,0.0,44.29,0.0,0.0,55.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.71,44.29,0.0,0.0,0.0
788,668,Manual,SI,DK7088,Algodón,NO,Manual,NO,1.0,2976.744186,6.0,38.0,82.0,58000,12,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,SI,SI,35.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,35.0,BUENO,NINGUNO,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
791,674,Mecanizado,SI,PIONEER 30F35 H,Algodón,SI,Mecanizada,NO,11.4,6466.27907,6.0,42.0,83.0,65000,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0.0,82.5,46.0,0,34.5,0.0,0,30.0,0.0,0,0,0,0,3,1,4.0,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,35.0,LENTO A MUY LENTO,LENTO,0.0,0.0,0.0,0.0,54.29,45.71,0.0,0.0,0.0,0.0,0.0,45.71,0.0,0.0,0.0,54.29,0.0,0.0,0.0
797,676,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,37.2,6948.837209,6.0,43.0,71.0,67000,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.0,55.0,0.0,0,23.0,0.0,0,0.0,0.0,0,0,0,0,2,0,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,SI,23.0,7.0,NO,,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,23.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
804,680,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,44.2,6483.72093,6.0,44.0,63.0,62000,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0.0,59.5,46.0,0,34.5,0.0,0,0.0,0.0,0,0,0,0,2,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
805,681,Mecanizado,NO,Otro,Pastos,SI,Mecanizada,NO,14.8,6273.255814,7.0,42.0,105.0,60000,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0.0,55.0,46.0,0,23.0,0.0,0,30.0,0.0,0,0,0,0,3,1,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,32.0,LENTO A MUY LENTO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
806,682,Mecanizado,NO,Otro,Maiz,SI,Mecanizada,NO,29.0,6404.651163,6.0,42.0,75.0,65000,11,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0.0,69.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,40.0,PLANTAS NORMALES,NO,NO,NO,NO,BUENO,40.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
807,683,Mecanizado,SI,PIONEER 30F35,Algodón,SI,Manual,NO,3.0,5720.930233,4.0,42.0,70.0,58000,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,30.0,0.0,0,30.0,0.0,0,30.0,0.0,0,0,1,0,1,0,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
813,689,Manual,SI,DK 234,Algodón,SI,Manual,NO,1.0,3398.837209,6.0,40.0,82.0,60000,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,0.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
814,690,Manual,NO,PAC 105,Algodón,SI,Manual,NO,1.4,3720.930233,4.0,43.0,77.0,66000,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0.0,0.0,69.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,3.0,ONDULADO,PLANO CON ONDULACIONES,2.0,5.0,SIN ROCAS,SI,28.0,7.0,NO,,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,28.0,BUENO,LENTO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.29,25.71,0.0,0.0,0.0,0.0,25.71,74.29,0.0,0.0,0.0
816,692,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,10.0,6197.674419,8.0,39.0,80.0,65000,15,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0.0,62.0,46.0,0,11.5,0.0,0,15.0,0.0,0,0,0,0,3,1,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,29.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,29.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
817,693,Mecanizado,SI,DK7088,Algodón,SI,Manual,NO,2.5,3720.930233,8.0,41.0,86.0,75000,12,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,0,0.0,0.0,124.0,0,0.0,23.0,0,0.0,0.0,0,0,0,0,0,4,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,MUY MARCADAS,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,28.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
818,694,Mecanizado,SI,PAC 105,Algodón,SI,Manual,NO,2.1,4238.372093,7.0,40.0,78.0,60000,8,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0.0,46.0,23.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2.0,PLANO O LLANO,PLANO CON ONDULACIONES,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,25.0,LENTO A MUY LENTO,NINGUNO,0.0,0.0,0.0,60.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,60.0,0.0,0.0
820,696,Mecanizado,NO,PAC 105,Algodón,SI,Mecanizada,NO,10.0,5244.186047,7.0,41.0,77.0,65000,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0.0,82.5,46.0,0,34.5,0.0,0,0.0,0.0,0,0,0,0,2,1,3.0,ONDULADO,PLANO CON ONDULACIONES,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,SI,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30.0,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,30.0,LENTO A MUY LENTO,LENTO,0.0,64.29,0.0,35.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.29,0.0,0.0,0.0,35.71,0.0,0.0
821,697,Mecanizado,SI,DK 234,Algodón,SI,Manual,NO,4.2,2860.465116,5.0,41.0,81.0,62000,6,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,SI,27.0,11.0,NO,,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,27.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
823,699,Manual,SI,PAC 105,Algodón,SI,Manual,NO,1.0,3296.511628,6.0,45.0,69.0,62000,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,SI,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,NO,-1.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,0.0,LENTO A MUY LENTO,NINGUNO,0.0,65.71,0.0,0.0,34.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.71,0.0,0.0,34.29,0.0,0.0,0.0
824,700,Mecanizado,SI,DK 234,Algodón,SI,Mecanizada,NO,4.1,3490.697674,8.0,40.0,90.0,68000,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,4,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,SI,27.0,6.0,NO,,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,27.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
825,701,Mecanizado,SI,PAC 105,Algodón,SI,Mecanizada,NO,5.9,3667.44186,7.0,39.0,82.0,60000,8,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0.0,0.0,92.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,2,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,34.0,PLANTAS NORMALES,NO,NO,NO,NO,ESPACIADO,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
826,702,Manual,NO,PAC 105,Algodón,SI,Manual,NO,1.0,4238.372093,6.0,43.0,77.0,70000,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0,46.0,46.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,1,1,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
827,703,Manual,SI,Otro,Algodón,SI,Manual,NO,2.3,4576.744186,6.0,44.0,100.0,64000,7,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,4,4.0,ONDULADO,PLANO CON ONDULACIONES,2.0,4.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23.0,PLANTAS NORMALES,NO,NO,NO,NO,ESPACIADO,70.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
828,704,Manual,SI,PAC 105,Algodón,SI,Manual,NO,1.3,4709.302326,5.0,43.0,83.0,66000,10,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0.0,0.0,126.5,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,25.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
829,705,Manual,SI,PAC 105,Algodón,SI,Manual,NO,2.0,4576.744186,6.0,45.0,86.0,63000,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,4.5,SIN ROCAS,SI,20.0,8.0,NO,,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,26.0,BUENO,NINGUNO,0.0,67.14,0.0,32.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.14,0.0,0.0,32.86,0.0,0.0,0.0
830,706,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,8.0,4053.488372,6.0,44.0,80.0,62500,9,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,4,2.0,PLANO O LLANO,PLANO,2.0,6.0,SIN ROCAS,SI,26.0,12.0,NO,,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25.0,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,25.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
834,710,Manual,SI,PAC 105,Frijol,SI,Manual,NO,1.0,3711.627907,6.0,47.0,81.0,60000,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,30.0,0,0,0,0,0,4,3.0,PLANO O LLANO,PLANO,2.0,5.0,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,MASIVA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,38.0,PLANTAS NORMALES,NO,NO,NO,NO,ESPACIADO,38.0,BUENO,LENTO,0.0,48.57,0.0,0.0,51.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.57,0.0,0.0,51.43,0.0,0.0,0.0
835,711,Mecanizado,SI,PIONEER 30F35,Maiz,SI,Mecanizada,NO,6.5,4050.0,5.0,46.0,86.0,66000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,5.0,ONDULADO,PIE DE UNA ELEVACION,2.0,4.5,SIN ROCAS,SI,10.0,13.0,NO,,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20.0,POCO AFECTADAS,NO,NO,NO,NO,REGULAR,20.0,BUENO,LENTO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
836,712,Mecanizado,SI,Otro,Algodón,SI,Mecanizada,NO,8.0,4709.302326,5.0,45.0,83.0,63000,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0.0,0.0,115.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0,0,3,2.0,PLANO O LLANO,PLANO,2.0,5.5,SIN ROCAS,NO,-1.0,-1.0,NO,-1.0,NO,ATERRONADA,NO,NO,NO HAY,LA MANANA Y LA TARDE,NO HAY,NO HAY,NO,SI,29.0,POCO AFECTADAS,NO,NO,NO,NO,ESPACIADO,70.0,BUENO,NINGUNO,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
