ID_EVENTO,ID_PROD,FECHA_CONTROL,TIPO_OBJETIVO,TIPO_CONTROL,MOLECULA_ACTIVA
779,743,7/2/2014,Plagas,Químico,Cipermetrina
779,743,7/18/2014,Plagas,Químico,Cipermetrina
779,743,5/26/2014,Malezas,Químico,Glifosato
779,743,7/17/2014,Malezas,Químico,Glufosinato de amonio
780,744,5/25/2014,Plagas,Químico,Benzoato de emamectina
780,744,6/12/2014,Plagas,Químico,Cipermetrina
780,744,7/9/2014,Plagas,Químico,Cipermetrina
780,744,5/10/2014,Malezas,Químico,Glifosato
780,744,7/11/2014,Malezas,Químico,Glufosinato de amonio
781,745,6/10/2014,Plagas,Químico,Cipermetrina
781,745,6/26/2014,Plagas,Químico,Cipermetrina
781,745,7/3/2014,Plagas,Químico,Benzoato de emamectina
781,745,5/18/2014,Malezas,Químico,Glifosato
781,745,7/6/2014,Malezas,Químico,Glufosinato de amonio
783,747,5/30/2014,Plagas,Químico,Cipermetrina
783,747,6/12/2014,Plagas,Químico,Cipermetrina
783,747,7/4/2014,Plagas,Químico,Cipermetrina
783,747,5/5/2014,Malezas,Químico,Glifosato
783,747,7/9/2014,Malezas,Mecanizado,
784,748,5/28/2014,Plagas,Químico,Cipermetrina
784,748,6/22/2014,Plagas,Químico,Cipermetrina
784,748,5/14/2014,Malezas,Químico,Glifosato
784,748,6/24/2014,Malezas,Químico,Glufosinato de amonio
785,749,6/11/2014,Plagas,Químico,Benzoato de emamectina
785,749,6/28/2014,Plagas,Químico,Cipermetrina
785,749,7/15/2014,Plagas,Químico,Benzoato de emamectina
785,749,5/23/2014,Malezas,Químico,Glifosato
785,749,6/23/2014,Malezas,Químico,Glufosinato de amonio
786,750,8/28/2013,Malezas,Químico,Glifosato
786,750,8/28/2013,Malezas,Químico,2.4-D
787,731,5/12/2014,Malezas,Químico,Glifosato
787,731,5/12/2014,Malezas,Químico,2.4-D
787,731,7/9/2014,Malezas,Químico,Glufosinato de amonio
787,731,7/9/2014,Malezas,Químico,DIURON
788,746,5/30/2014,Plagas,Químico,Cipermetrina
788,746,6/15/2014,Plagas,Químico,Cipermetrina
788,746,6/28/2014,Plagas,Químico,Cipermetrina
788,746,5/18/2014,Malezas,Químico,Glifosato
788,746,5/18/2014,Malezas,Químico,2.4-D
789,751,12/25/2013,Malezas,Químico,Glufosinato de amonio
791,425,11/18/2013,Plagas,Químico,Piretroides
791,425,12/27/2013,Plagas,Químico,Piretroides
791,425,11/3/2013,Malezas,Químico,Glifosato
791,425,11/3/2013,Malezas,Químico,2.4-D
791,425,12/15/2013,Malezas,Químico,Glufosinato de amonio
792,757,3/28/2014,Plagas,Químico,Cipermetrina
792,757,4/14/2014,Plagas,Químico,Cipermetrina
792,757,3/3/2014,Malezas,Químico,Glifosato
792,757,4/22/2014,Enfermedades,Químico,Carbendazim
797,417,10/3/2013,Plagas,Químico,Cipermetrina
797,417,10/22/2013,Plagas,Químico,Piretroides
797,417,9/19/2013,Malezas,Químico,Glifosato
797,417,10/28/2014,Malezas,Químico,Glufosinato de amonio
800,758,3/16/2014,Malezas,Químico,Glifosato
800,758,5/5/2014,Enfermedades,Químico,Propiconazol
800,758,5/5/2014,Enfermedades,Químico,Carbendazim
802,759,8/15/2013,Plagas,Químico,LUFENURON
802,759,9/15/2013,Enfermedades,Químico,Tebuconazole
804,418,10/15/2013,Plagas,Químico,Piretroides
804,418,11/3/2013,Plagas,Químico,Cipermetrina
804,418,11/28/2013,Plagas,Químico,Cipermetrina
804,418,9/30/2013,Malezas,Químico,Glifosato
804,418,11/14/2013,Malezas,Químico,Glufosinato de amonio
805,413,8/17/2013,Plagas,Químico,Cipermetrina
805,413,9/8/2013,Plagas,Químico,Cipermetrina
805,413,7/20/2013,Malezas,Químico,Glifosato
805,413,8/7/2013,Malezas,Químico,Paraquat
805,413,9/16/2013,Malezas,Químico,Glufosinato de amonio
806,419,9/15/2013,Malezas,Químico,Glifosato
806,419,10/1/2013,Malezas,Químico,Paraquat
806,419,10/28/2013,Malezas,Químico,Glufosinato de amonio
807,818,5/28/2014,Plagas,Químico,SPINETORAM
807,818,5/23/2014,Malezas,Químico,Glufosinato de amonio
809,820,9/22/2013,Plagas,Químico,Cipermetrina
809,820,9/29/2013,Enfermedades,Químico,AZOXITROBINA
810,821,10/2/2013,Plagas,Químico,Cipermetrina
810,821,9/6/2013,Malezas,Químico,Glifosato
810,821,9/6/2013,Malezas,Químico,Pendimentalina
810,821,10/22/2013,Malezas,Químico,Glufosinato de amonio
810,821,10/15/2013,Enfermedades,Químico,Carbendazim
813,824,5/18/2014,Plagas,Químico,Cipermetrina
813,824,6/15/2014,Plagas,Químico,Cipermetrina
813,824,5/29/2014,Plagas,Químico,CLORPIRIPHOS
813,824,5/8/2014,Malezas,Químico,Glifosato
813,824,6/20/2014,Malezas,Químico,Glufosinato de amonio
814,825,6/13/2014,Plagas,Químico,Cipermetrina
814,825,6/29/2014,Plagas,Químico,Cipermetrina
814,825,6/7/2014,Malezas,Químico,Glifosato
814,825,7/12/2014,Malezas,Químico,Glufosinato de amonio
816,827,4/10/2014,Plagas,Químico,Cipermetrina
816,827,5/3/2014,Plagas,Químico,Cipermetrina
816,827,5/12/2014,Plagas,Químico,Cipermetrina
816,827,3/27/2014,Malezas,Químico,Glifosato
816,827,3/27/2014,Malezas,Químico,2.4-D
817,828,5/12/2014,Plagas,Químico,SPINETORAN
817,828,5/22/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
817,828,6/6/2014,Plagas,Químico,Cipermetrina
817,828,5/9/2014,Malezas,Químico,Atrazina
817,828,6/28/2014,Malezas,Químico,Glufosinato de amonio
818,829,5/24/2014,Plagas,Químico,Cipermetrina
818,829,6/8/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
818,829,5/12/2014,Malezas,Químico,Glifosato
818,829,6/29/2014,Malezas,Químico,Glufosinato de amonio
820,831,6/27/2014,Plagas,Químico,SPINETORAM
820,831,7/14/2014,Plagas,Químico,Cipermetrina
820,831,5/22/2014,Malezas,Químico,Glifosato
820,831,6/28/2014,Malezas,Químico,Glufosinato de amonio
821,832,5/15/2014,Plagas,Químico,Cipermetrina
821,832,5/23/2014,Plagas,Químico,THIODICARB
821,832,5/10/2014,Malezas,Químico,Atrazina
821,832,6/26/2014,Malezas,Químico,Glufosinato de amonio
823,834,5/12/2014,Plagas,Químico,CLORPIRIPHOS
823,834,5/22/2014,Plagas,Químico,SPINETORA
823,834,6/4/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
823,834,5/7/2014,Malezas,Químico,Atrazina
823,834,6/16/2014,Malezas,Químico,Glufosinato de amonio
824,835,5/20/2014,Plagas,Químico,SPINETORAM
824,835,5/30/2014,Plagas,Químico,THIODICARB
824,835,6/8/2014,Plagas,Químico,Cipermetrina
824,835,5/12/2014,Malezas,Químico,Glifosato
824,835,6/29/2014,Malezas,Químico,Glufosinato de amonio
825,836,6/5/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
825,836,6/28/2014,Plagas,Químico,Cipermetrina
825,836,5/21/2014,Malezas,Químico,Glifosato
825,836,5/21/2014,Malezas,Químico,2.4-D
825,836,7/12/2014,Malezas,Químico,Glufosinato de amonio
826,837,5/22/2014,Plagas,Químico,CLORPIRIPHOS
826,837,6/10/2014,Plagas,Químico,Cipermetrina
826,837,6/28/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
826,837,5/14/2014,Malezas,Químico,Atrazina
826,837,6/19/2014,Malezas,Químico,Glufosinato de amonio
827,838,5/14/2014,Plagas,Químico,CLORPIRIPHOS
827,838,5/25/2014,Plagas,Químico,SPINETORAM
827,838,6/6/2014,Plagas,Químico,Cipermetrina
827,838,5/3/2014,Malezas,Químico,Glifosato
827,838,5/3/2014,Malezas,Químico,2.4-D
827,838,6/18/2014,Malezas,Químico,Glufosinato de amonio
828,839,5/20/2014,Plagas,Químico,CLORPIRIPHOS
828,839,5/30/2014,Plagas,Químico,SPINETORAM
828,839,6/9/2014,Plagas,Químico,Cipermetrina
828,839,5/12/2014,Malezas,Químico,Atrazina
828,839,6/29/2014,Malezas,Químico,Glufosinato de amonio
829,840,5/18/2014,Plagas,Químico,SPINETORAM
829,840,5/29/2014,Plagas,Químico,THIODICARB
829,840,6/11/2014,Plagas,Químico,Cipermetrina
829,840,5/5/2014,Malezas,Químico,Glifosato
829,840,6/13/2014,Malezas,Químico,Glufosinato de amonio
830,841,5/19/2014,Plagas,Químico,SPINETORAM
830,841,5/30/2014,Plagas,Químico,BENZOATO DE EMAMECTNA
830,841,6/10/2014,Plagas,Químico,Cipermetrina
830,841,5/7/2014,Malezas,Químico,Glifosato
830,841,5/7/2014,Malezas,Químico,2.4-D
830,841,6/18/2014,Malezas,Químico,Glufosinato de amonio
834,845,5/27/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
834,845,5/8/2014,Plagas,Químico,Cipermetrina
834,845,6/17/2014,Plagas,Químico,SPINETORAM
834,845,5/15/2014,Malezas,Químico,Atrazina
834,845,6/30/2014,Malezas,Químico,Glufosinato de amonio
835,846,5/25/2014,Plagas,Químico,CLORPIRIPHOS
835,846,6/6/2014,Plagas,Químico,Cipermetrina
835,846,6/13/2014,Plagas,Químico,SPINETORAM
836,847,5/24/2014,Plagas,Químico,SPINETORAM
836,847,6/5/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
836,847,6/16/2014,Plagas,Químico,Cipermetrina
836,847,5/13/2014,Malezas,Químico,Glifosato
836,847,6/29/2014,Malezas,Químico,Glufosinato de amonio
837,848,3/24/2014,Plagas,Químico,LUFENURON
837,848,3/24/2014,Plagas,Químico,PROFENOFOS
837,848,4/8/2014,Plagas,Químico,LUFENURO
837,848,4/8/2014,Plagas,Químico,PREFENOFOS
837,848,3/27/2014,Malezas,Químico,MESOTRIONE
837,848,4/24/2014,Enfermedades,Químico,AZOXITROBINA
838,849,5/25/2014,Plagas,Químico,Cipermetrina
838,849,6/8/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
838,849,5/12/2014,Malezas,Químico,Glifosato
838,849,6/28/2014,Malezas,Químico,Glufosinato de amonio
839,505,5/15/2013,Plagas,Químico,Cipermetrina
839,505,6/3/2013,Plagas,Químico,Cipermetrina
839,505,5/2/2013,Malezas,Químico,Atrazina
839,505,6/4/2013,Malezas,Químico,Glufosinato de amonio
840,850,6/8/2014,Plagas,Químico,Cipermetrina
840,850,6/24/2014,Plagas,Químico,Cipermetrina
840,850,7/2/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
840,850,5/25/2014,Malezas,Químico,Glifosato
840,850,6/27/2014,Malezas,Químico,Glufosinato de amonio
841,851,5/25/2013,Plagas,Químico,Cipermetrina
841,851,5/18/2013,Malezas,Químico,Glufosinato de amonio
853,387,9/20/2014,Malezas,Químico,Atrazina
853,387,9/20/2014,Malezas,Químico,Glufosinato de amonio
854,868,6/2/2014,Malezas,Químico,Glifosato
854,868,6/2/2014,Malezas,Químico,Atrazina
854,868,6/1/2014,Enfermedades,Químico,Tebuconazole
855,862,6/20/2014,Plagas,Químico,LUFENURON
855,862,7/27/2014,Plagas,Químico,Cipermetrina
855,862,7/23/2014,Enfermedades,Químico,Tebuconazole
858,501,10/7/2013,Malezas,Químico,Paraquat
859,529,10/30/2013,Malezas,Químico,Paraquat
860,708,3/25/2014,Malezas,Químico,Paraquat
861,707,5/26/2014,Malezas,Químico,Paraquat
862,703,4/7/2014,Plagas,Químico,Lorsban 4E
862,703,4/7/2014,Malezas,Químico,Paraquat
863,709,4/10/2014,Plagas,Químico,Lorsban 4E
863,709,4/10/2014,Malezas,Químico,Paraquat
864,716,4/15/2014,Plagas,Químico,Lorsban 4E
864,716,4/21/2014,Malezas,Químico,Paraquat
865,711,4/23/2014,Malezas,Químico,Paraquat
866,717,5/16/2014,Plagas,Químico,Lorsban 4E
866,717,5/16/2014,Malezas,Químico,Atrazina
867,705,3/31/2014,Plagas,Químico,lannate
867,705,4/7/2014,Malezas,Químico,accent
868,718,4/3/2014,Plagas,Químico,Lorsban 4E
868,718,4/7/2014,Malezas,Químico,Paraquat
869,755,9/15/2014,Malezas,Químico,Glifosato
870,724,4/3/2014,Malezas,Químico,Glifosato
870,724,4/3/2014,Malezas,Químico,Accent
871,870,3/5/2014,Plagas,Químico,Cipermetrina
871,870,3/5/2014,Plagas,Químico,LUFENURO
871,870,3/13/2014,Plagas,Químico,Cipermetrina
871,870,2/19/2014,Malezas,Químico,Atrazina
871,870,3/23/2014,Malezas,Químico,Glufosinato de amonio
871,870,4/5/2014,Enfermedades,Químico,Carbendazim
873,873,3/7/2014,Plagas,Químico,LUFENURON
873,873,3/24/2014,Plagas,Químico,LUFENURO
873,873,3/24/2014,Malezas,Químico,Glufosinato de amonio
873,873,4/21/2014,Enfermedades,Químico,Tebuconazole
875,714,4/14/2014,Plagas,Químico,Lorsban 4E
875,714,4/21/2014,Malezas,Químico,Paraquat
876,874,3/10/2014,Plagas,Químico,lufenuron
876,874,3/23/2014,Plagas,Químico,lufenuron
876,874,3/24/2014,Malezas,Químico,Glufosinato de amonio
876,874,4/21/2014,Enfermedades,Químico,Tebuconazole
877,752,5/12/2014,Malezas,Químico,Paraquat
878,719,5/15/2014,Plagas,Químico,Lorsban 4E
878,719,6/15/2014,Plagas,Químico,Lorsban 4E
878,719,5/5/2014,Malezas,Químico,Paraquat
879,722,3/24/2014,Malezas,Químico,Atrazina
880,715,3/24/2014,Malezas,Químico,Paraquat
881,875,9/20/2014,Plagas,Químico,FULMINEITOR
881,875,10/5/2014,Plagas,Químico,FULMINEITOR
881,875,9/21/2014,Malezas,Químico,CALLISTO
881,875,9/21/2014,Malezas,Químico,Atrazina
882,702,6/2/2014,Malezas,Químico,Paraquat
883,871,3/5/2014,Plagas,Químico,Cipermetrina
883,871,3/15/2014,Plagas,Químico,LUFENURON
883,871,4/9/2014,Plagas,Químico,Cipermetrina
883,871,2/20/2014,Malezas,Químico,Atrazina
883,871,3/24/2014,Malezas,Químico,Glufosinato de amonio
883,871,4/8/2014,Enfermedades,Químico,Carbendazim
884,872,3/8/2014,Plagas,Químico,LUFENURON
884,872,3/23/2014,Plagas,Químico,LUFENURON
884,872,3/23/2014,Malezas,Químico,Glufosinato de amonio
884,872,4/20/2014,Enfermedades,Químico,Tebuconazole
885,448,9/20/2013,Plagas,Químico,Cipermetrina
885,448,9/11/2013,Malezas,Químico,Pendimentalina
885,448,10/7/2013,Enfermedades,Químico,Carbendazim
885,448,10/10/2013,Enfermedades,Químico,Carbendazim
886,733,3/28/2014,Plagas,Químico,Cipermetrina
886,733,4/22/2014,Plagas,Químico,Cipermetrina
886,733,3/3/2014,Malezas,Químico,Glifosato
886,733,4/7/2014,Malezas,Químico,Nicosulfurón
886,733,4/7/2014,Malezas,Químico,Atrazina
886,733,4/22/2014,Enfermedades,Químico,Tebuconazole
886,733,4/22/2014,Enfermedades,Químico,Carbendazim
888,878,3/7/2014,Malezas,Químico,Pendimentalina
888,878,3/7/2014,Malezas,Químico,Atrazina
888,878,4/10/2014,Malezas,Químico,Glufosinato de amonio
888,878,5/5/2014,Enfermedades,Químico,Propiconazol
888,878,5/12/2014,Enfermedades,Químico,Carbendazim
889,701,4/21/2014,Malezas,Químico,Paraquat
890,710,4/21/2014,Malezas,Químico,Paraquat
891,877,3/24/2014,Plagas,Químico,BENZAILUREA
891,877,3/6/2014,Malezas,Químico,Pendimentalina
891,877,4/12/2014,Malezas,Químico,Glifosato
891,877,4/28/2014,Enfermedades,Químico,TRIFLOXISTROBINA
892,712,4/21/2014,Malezas,Químico,Paraquat
893,697,10/14/2014,Plagas,Químico,Lorsban 4E
893,697,10/14/2014,Malezas,Químico,Paraquat
894,698,10/15/2014,Malezas,Químico,Paraquat
895,725,10/16/2014,Plagas,Químico,Lorsban 4E
895,725,11/17/2014,Malezas,Químico,Paraquat
896,700,11/7/2014,Malezas,Mecanizado,
897,706,9/26/2014,Plagas,Químico,Lorsban 4E
897,706,9/27/2014,Malezas,Químico,Paraquat
898,754,9/15/2014,Plagas,Químico,lannate
898,754,9/15/2014,Malezas,Químico,Paraquat
899,723,10/6/2014,Plagas,Químico,rafaga
899,723,9/29/2014,Malezas,Químico,accent
900,704,9/15/2014,Malezas,Químico,Paraquat
902,753,10/2/2014,Malezas,Químico,Paraquat
952,635,9/10/2014,Malezas,Químico,Atrazina
952,635,9/10/2014,Malezas,Químico,Glufosinato de amonio
953,236,9/24/2014,Malezas,Químico,Glufosinato de amonio
954,236,9/19/2014,Malezas,Químico,Glufosinato de amonio
955,156,4/20/2014,Malezas,Químico,Atrazina
955,156,5/7/2014,Malezas,Químico,Glufosinato de amonio
956,156,9/30/2014,Malezas,Químico,Atrazina
956,156,9/30/2014,Malezas,Químico,Glufosinato de amonio
1009,635,5/12/2014,Malezas,Químico,Atrazina
1009,635,5/12/2014,Malezas,Químico,Glufosinato de amonio
1013,635,9/22/2014,Malezas,Químico,Glufosinato de amonio
1014,948,4/12/2014,Malezas,Químico,Atrazina
1016,948,9/23/2014,Malezas,Químico,Atrazina
1016,948,9/23/2014,Malezas,Químico,Glufosinato de amonio
1017,943,10/20/2014,Malezas,Químico,Glufosinato de amonio
1018,945,11/16/2014,Malezas,Químico,Atrazina
1019,946,10/9/2014,Malezas,Químico,Glufosinato de amonio
1021,156,9/22/2014,Malezas,Químico,Glufosinato de amonio
1022,231,9/29/2014,Malezas,Químico,Glufosinato de amonio
1023,635,9/23/2014,Malezas,Químico,Glufosinato de amonio
1024,236,9/23/2014,Malezas,Químico,Glufosinato de amonio
1026,234,9/23/2014,Malezas,Químico,Atrazina
1026,234,9/23/2014,Malezas,Químico,2.4-D
1027,235,9/25/2014,Malezas,Químico,Glufosinato de amonio
1030,236,4/17/2014,Plagas,Químico,Cipermetrina
1030,236,4/17/2014,Malezas,Químico,Atrazina
1031,988,5/9/2014,Plagas,Químico,Cipermetrina
1031,988,5/9/2014,Malezas,Químico,Atrazina
1037,995,9/16/2014,Plagas,Químico,Piretroides
1037,995,9/9/2014,Malezas,Químico,Atrazina
1037,995,9/9/2014,Malezas,Químico,Atrazina
1118,1069,4/18/2014,Malezas,Químico,Glifosato
1130,1070,4/8/2014,Plagas,Químico,Lorsban 4E
1130,1070,5/7/2014,Plagas,Químico,Lorsban 4E
1130,1070,3/20/2014,Malezas,Químico,Glufosinato de amonio
1185,1106,11/20/2014,Plagas,Químico,LUFENURON
1188,1108,11/11/2014,Malezas,Químico,Glufosinato de amonio
1190,1110,9/5/2014,Malezas,Químico,Glifosato
1190,1110,9/28/2014,Malezas,Químico,Glufosinato de amonio
1191,1111,10/21/2014,Malezas,Químico,Glifosato
1191,1111,11/8/2014,Malezas,Químico,Glufosinato de amonio
1192,1112,7/17/2014,Plagas,Químico,Cipermetrina
1212,1071,3/31/2014,Plagas,Químico,Lorsban 4E
1213,1072,4/29/2014,Malezas,Químico,Glifosato
1214,1073,6/12/2015,Plagas,Químico,Lorsban 4E
1214,1073,5/8/2015,Malezas,Químico,GLIFOSATO
1216,1074,4/23/2014,Plagas,Químico,Alfa cipermetrina
1216,1074,4/29/2014,Enfermedades,Químico,Difenoconazole
1217,1130,10/3/2014,Malezas,Químico,Glifosato
1217,1130,10/3/2014,Malezas,Químico,AMINA
1220,1076,5/6/2014,Malezas,Químico,Glifosato
1241,1099,9/15/2014,Plagas,Químico,INHIBIDOR DE QUITINA
1241,1099,9/26/2014,Plagas,Químico,Lorsban 4E
1241,1099,9/15/2014,Malezas,Químico,Glufosinato de amonio
1241,1099,10/20/2014,Enfermedades,Químico,Difenoconazole
1241,1099,10/20/2014,Enfermedades,Químico,Carbendazim
1241,1099,10/31/2014,Enfermedades,Químico,Propiconazol
1241,1099,10/31/2014,Enfermedades,Químico,Mancozeb
1242,1068,10/4/2014,Plagas,Químico,Cipermetrina
1242,1068,10/4/2014,Plagas,Químico,INHIBIDOR DE QUITINA
1242,1068,11/15/2014,Plagas,Químico,Lorsban 4E
1242,1068,11/23/2014,Plagas,Químico,Cipermetrina
1242,1068,10/4/2014,Malezas,Químico,Atrazina
1242,1068,10/4/2014,Malezas,Químico,Pendimentalina
1242,1068,11/15/2014,Enfermedades,Químico,Propiconazol
1242,1068,11/15/2014,Enfermedades,Químico,Carbendazim
1242,1068,11/23/2014,Enfermedades,Químico,Flutriafol
1254,1065,10/8/2014,Plagas,Químico,CLORANTRANILIPROL
1254,1065,11/12/2014,Plagas,Químico,SPINETORAM
1254,1065,10/8/2014,Malezas,Químico,Glifosato
1254,1065,11/12/2014,Enfermedades,Químico,Flutriafol
1254,1065,11/20/2014,Enfermedades,Químico,Propiconazol
1254,1065,11/20/2014,Enfermedades,Químico,Carbendazim
1257,1063,9/8/2014,Plagas,Químico,Cipermetrina
1257,1063,9/8/2014,Malezas,Químico,Atrazina
1257,1063,9/8/2014,Malezas,Químico,Pendimentalina
1273,1062,9/25/2014,Plagas,Químico,Lorsban 4E
1273,1062,9/26/2014,Malezas,Químico,Glifosato
1273,1062,11/7/2014,Enfermedades,Químico,Propiconazol
1273,1062,11/6/2014,Enfermedades,Químico,Carbendazim
1276,1164,9/11/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
1276,1164,9/26/2014,Plagas,Químico,Lorsban 4E
1276,1164,10/20/2014,Plagas,Químico,METOMIL
1276,1164,11/3/2014,Plagas,Químico,Lorsban 4E
1276,1164,9/11/2014,Malezas,Químico,Glifosato
1276,1164,10/20/2014,Enfermedades,Químico,Flutriafol
1276,1164,10/20/2014,Enfermedades,Químico,Carbendazim
1276,1164,11/3/2014,Enfermedades,Químico,Propiconazol
1279,1066,9/18/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
1279,1066,9/29/2014,Plagas,Químico,CLORANTRANLIPROL
1279,1066,11/1/2014,Plagas,Químico,Lorsban 4E
1279,1066,9/18/2014,Malezas,Químico,Glifosato
1279,1066,11/1/2014,Enfermedades,Químico,STROBIRULINA-TRIAZOL
1279,1066,11/1/2014,Enfermedades,Químico,Carbendazim
1279,1066,11/10/2014,Enfermedades,Químico,Propiconazol
1279,1066,11/10/2014,Enfermedades,Químico,Mancozeb
1280,1064,10/20/2014,Plagas,Químico,IMIDACLOPRID
1280,1064,9/9/2014,Malezas,Químico,Glifosato
1280,1064,9/9/2014,Malezas,Químico,Atrazina
1280,1064,10/20/2014,Enfermedades,Químico,Clorotalonil
1280,1064,11/5/2014,Enfermedades,Químico,Flutriafol
1280,1064,11/5/2014,Enfermedades,Químico,Carbendazim
1281,1067,9/13/2014,Plagas,Químico,IMIDACLOPRID
1281,1067,9/13/2014,Plagas,Químico,BENZOATO DE EMAMECTINA
1281,1067,8/11/2014,Malezas,Químico,Glifosato
1281,1067,8/11/2014,Malezas,Químico,Atrazina
1281,1067,10/15/2014,Enfermedades,Químico,TRIAZOL + STROBIRULINA
1281,1067,10/15/2014,Enfermedades,Químico,Carbendazim
1653,506,10/9/2013,Plagas,Químico,SPINETORAM
1653,506,10/19/2013,Plagas,Químico,TIAMETOXAM
1653,506,10/31/2013,Plagas,Químico,BENZOATA
1653,506,9/27/2013,Malezas,Químico,Pendimentalina
1653,506,9/27/2013,Malezas,Químico,Atrazina
1653,506,10/19/2013,Malezas,Químico,Paraquat
1653,506,10/19/2013,Malezas,Químico,Glufosinato de amonio
1654,720,10/11/2013,Plagas,Químico,SPINETORAM
1654,720,10/21/2013,Plagas,Químico,TIAMETOXAN
1654,720,10/31/2013,Plagas,Químico,EMAMECTINA BENZOATA
1654,720,9/28/2013,Malezas,Químico,Pendimentalina
1654,720,9/28/2013,Malezas,Químico,Atrazina
1654,720,10/22/2013,Malezas,Químico,Paraquat
1654,720,10/22/2013,Malezas,Químico,Glufosinato de amonio
1655,720,10/6/2013,Plagas,Químico,SPINETORAM
1655,720,10/14/2013,Plagas,Químico,TIAMETOXAM
1655,720,10/24/2013,Plagas,Químico,EMAMECTINA BENZOATA
1655,720,9/22/2013,Malezas,Químico,Atrazina
1655,720,9/22/2013,Malezas,Químico,Pendimentalina
1655,720,10/16/2013,Malezas,Químico,Paraquat
1655,720,10/16/2013,Malezas,Químico,Glufosinato de amonio
1656,899,10/9/2014,Plagas,Químico,Cipermetrina
1656,899,9/20/2014,Malezas,Químico,Glifosato
1656,899,9/24/2014,Malezas,Químico,2.4-D
1656,899,9/14/2014,Malezas,Químico,Glifosato
1656,899,10/14/2014,Malezas,Químico,2.4-D
1657,514,10/12/2013,Plagas,Químico,Cipermetrina
1657,514,10/27/2013,Plagas,Químico,EMAMECTRINA BENZOATA
1657,514,9/15/2013,Malezas,Químico,Glifosato
1657,514,9/15/2013,Malezas,Químico,2.4-D
1657,514,10/23/2013,Malezas,Químico,Glifosato
1657,514,10/23/2013,Malezas,Químico,2.4-D
1657,514,12/2/2013,Malezas,Químico,Glifosato
1657,514,12/2/2013,Malezas,Químico,2.4-D
1658,516,10/10/2013,Plagas,Químico,DIFLUOBENZAMIDA
1658,516,9/29/2013,Malezas,Químico,Glifosato
1658,516,9/29/2013,Malezas,Químico,2.4-D
1658,516,10/12/2013,Malezas,Químico,Paraquat
1658,516,10/12/2013,Malezas,Químico,2.4-D
1658,516,11/1/2013,Malezas,Químico,Paraquat
1658,516,11/1/2013,Malezas,Químico,Atrazina
1659,518,10/2/2013,Plagas,Químico,DIFLUOBENZAMIDA
1659,518,10/12/2013,Plagas,Químico,DIFLUOBENZAMIDA
1659,518,10/12/2013,Malezas,Químico,Paraquat
