ID_LOTE,TIPO_SIEMBRA,SEM_TRATADAS,MATERIAL_GENETICO,CULT_ANT,DRENAJE,METODO_COSECHA,ALMACENAMIENTO_FINCA,DIAS_EN_EMERGER,DIAS_EN_EMERGER_A_FLORECER,DIAS_EN_FLORECER_A_COSECHAR,POBLACION_20DIAS_AJT,ALTURA_LOT,ContEnfQui_Emer_Flor,ContEnfQui_Flor_Cose,ContMalMec_Siem_Emer,ContMalMec_Emer_Flor,ContMalMec_Flor_Cose,ContMalQui_Antes_Siem,ContMalQui_Siem_Emer,ContMalQui_Emer_Flor,ContMalQui_Flor_Cose,ContPlaQui_Antes_Siem,ContPlaQui_Siem_Emer,ContPlaQui_Emer_Flor,ContPlaQui_Flor_Cose,TotN_Antes_Siem,TotN_Siem_Emer,TotN_Emer_Flor,TotP_Antes_Siem,TotP_Siem_Emer,TotP_Emer_Flor,TotK_Antes_Siem,TotK_Siem_Emer,TotK_Emer_Flor,FerOrg_Emer_Flor,FerQui_Antes_Siem,FerQui_Siem_Emer,FerQui_Emer_Flor,PENDIENTE_RASTA,TERRENO_CIRCUN_RASTA,POSICION_PERFIL_RASTA,NO_CAPAS_RASTA,PH_RASTA,PEDREG_PERFIL_ROCAS,CAP_ENDURE_RASTA,PROFUND_CAP_ENDURE_RASTA,ESPESOR_CAP_ENDURE_RASTA,MOTEADOS_RASTA,PROFUND_MOTEADOS_RASTA,MOTEADOS_MAS70cm_RASTA,ESTRUCTURA_RASTA,OBSERVA_EROSION_RASTA,OBSERVA_MOHO_RASTA,OBSERVA_COSTRAS_DURAS_RASTA,SITIO_EXPUESTO_SOL_RASTA,OBSERVA_COSTRAS_BLANCAS_RASTA,OBSERVA_COSTAS_NEGRAS_RASTA,REGION_SECA_ARIDA_RASTA,OBSERVA_RAICES_VIVAS_RASTA,PROFUND_RAICES_VIVAS_RASTA,OBSERVA_PLANTAS_PEQUENAS_RASTA,OBSERVA_HOJARASCA_MO_RASTA,SUELO_NEGRO_BLANDO_RASTA,CUCHILLO_PRIMER_HTE_RASTA,CERCA_RIOS_QUEBRADAS_RASTA,RECUBRIMIENTO_VEGETAL_SUELO_RASTA,prof_efectiva,d_interno,drenaje_externo,Porc_A,Porc_Ar,Porc_ArA,Porc_ArL,Porc_FrL,Porc_L,Porc_F,porc_x,porc_y,Porc_AF,Porc_BLANDO,Porc_DURO,Porc_EXT_DURO,Porc_FRIABLE,Porc_FIRME,Porc_EXT_FIRME,Porc_PLASTICO,Porc_MUY_PLASTICO,Temp_Max_Avg_Veg,Temp_Min_Avg_Veg,Temp_Avg_Veg,Diurnal_Range_Avg_Veg,Sol_Ener_Accu_Veg,Temp_Max_34_Freq_Veg,Rain_Accu_Veg,Rain_10_Freq_Veg,Rhum_Avg_Veg,Temp_Max_Avg_For,Temp_Min_Avg_For,Temp_Avg_For,Diurnal_Range_Avg_For,Sol_Ener_Accu_For,Temp_Max_34_Freq_For,Rain_Accu_For,Rain_10_Freq_For,Rhum_Avg_For,Temp_Max_Avg_Mad,Temp_Min_Avg_Mad,Temp_Avg_Mad,Diurnal_Range_Avg_Mad,Sol_Ener_Accu_Mad,Temp_Max_34_Freq_Mad,Rain_Accu_Mad,Rain_10_Freq_Mad,Rhum_Avg_Mad,RDT_AJUSTADO
2008,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Manual,SI,5,45,82,72000,17,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,92,0,0,0,0,0,60,0,0,0,4,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.45,24.61,29.03,8.84,13265.87,0.4,85.7,0.09,82.49,5339.53
2009,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Manual,SI,5,47,79,73000,16,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,115,0,0,0,0,0,30,0,0,0,3,3,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,SI,60,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,60,BUENO,LENTO,0,0,0,0,28.33,0,0,0,71.67,0,0,0,0,100,0,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.36,24.51,28.94,8.85,12959.28,0.41,74.7,0.06,82.38,4897.67
2440,Mecanizado,NO,Otro,Algodon,SI,Mecanizada,NO,5,46,87,71000,15,0,0,0,0,0,0,2,1,0,0,1,3,0,0,0,115,0,0,0,0,0,30,0,0,0,3,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33.31,24.36,28.83,8.95,15132.61,0.35,181.1,0.12,80.44,34.32,24.54,29.43,9.77,22715.79,0.53,272.6,0.16,79.46,33.29,24.54,28.91,8.75,15464.9,0.37,119.9,0.12,82.46,5953.49
2454,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,SI,5,48,83,71000,50,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,75,0,0,12,0,0,36,0,0,0,4,4,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,20,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.87,23.46,29.16,11.41,15899.72,0.65,116.3,0.1,80.95,35.25,23.38,29.31,11.87,24601.9,0.78,246.5,0.12,81.02,35.17,23.18,29.18,11.99,16212.66,0.74,217.9,0.1,80.81,4850.58
2459,Mecanizado,NO,Impacto (Syngenta),Maiz,SI,Mecanizada,SI,5,46,81,71000,60,1,0,0,0,0,0,1,1,0,0,1,1,0,0,29,72,0,20,10,0,0,30,0,0,2,4,5,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.86,23.42,29.14,11.44,16017.46,0.65,116.3,0.1,80.87,35.24,23.39,29.32,11.85,24389.59,0.78,240.2,0.12,81.06,35.25,23.23,29.24,12.02,14485.76,0.74,223.2,0.11,80.82,4651.16
2460,Mecanizado,NO,Impacto (Syngenta),Algodon,SI,Manual,SI,6,45,73,70000,61,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,74.6,0,0,13.25,0,0,60,0,0,0,6,5,ONDULADO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,17,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,48.33,51.67,0,0,0,0,100,0,0,0,0,35.19,23.44,29.31,11.75,16301.31,0.72,76.7,0.08,80.85,35.03,23.25,29.14,11.78,24249.65,0.72,439.7,0.17,81.2,35.5,23.34,29.42,12.16,11004.59,0.81,16.1,0,80.59,4615.12
2475,Manual,NO,Otro,Algodon,SI,Manual,SI,5,48,77,68000,14,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,92,0,0,0,0,0,0,0,0,0,2,4,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,46.67,53.33,0,0,0,0,100,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.31,24.52,28.91,8.79,12391.87,0.36,64.9,0.06,82.55,4632.56
2514,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,46,81,72000,14,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,69,0,0,0,0,0,60,0,0,0,4,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.4,24.53,28.96,8.87,13318.45,0.43,74.7,0.06,82.23,5368.6
1946,Mecanizado,SI,P3966 (Pioneer),Algodon,SI,Mecanizada,NO,5,48,76,74000,16,0,1,0,0,0,0,2,1,0,0,1,9,2,0,9,92,0,23,0,0,30,30,0,0,2,3,4,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,56.67,43.33,0,0,0,0,0,0,33.67,24.65,29.16,9.02,15545.39,0.4,118.3,0.08,79.49,34.09,24.45,29.27,9.64,22560.23,0.5,282.7,0.17,80.06,33.27,24.53,28.9,8.74,11950.48,0.34,79.6,0.09,82.5,6511.63
2437,Mecanizado,SI,NK254 (Syngenta),Algodon,SI,Manual,SI,5,46,60,71000,14,0,0,0,0,0,0,2,2,0,0,0,5,0,0,0,103.5,0,0,0,0,0,30,0,0,0,3,5,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,SI,43,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,28,PLANTAS NORMALES,NO,NO,SI,SI,BUENO,43,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,71.67,28.33,0,0,0,0,100,0,0,0,0,34.68,25.07,29.88,9.62,15731.78,0.6,61.7,0.05,77.57,33.48,24.18,28.83,9.31,22218.06,0.36,318,0.21,81.42,33.91,24.74,29.33,9.17,5335.77,0.5,13.1,0,81.5,2947.67
2446,Mecanizado,NO,Impacto (Syngenta),Algodon,SI,Mecanizada,NO,5,47,73,71000,48,0,0,0,0,0,0,2,1,0,0,0,1,0,0,12,109.5,0,24,20,0,12,15,0,0,1,4,5,ONDULADO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,61.67,38.33,0,0,0,34.85,23.44,29.14,11.41,15890.95,0.6,96.4,0.08,80.86,35.06,23.24,29.15,11.82,24624.36,0.74,424.4,0.17,81.04,35.29,23.2,29.25,12.09,11417.78,0.79,36.9,0.04,80.78,4803.49
1819,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,NO,5,46,76,76000,17,0,1,0,0,0,2,0,2,0,1,0,3,2,0,0,9,0,0,23,0,0,60,0,0,0,3,4,PLANO O LLANO,PLANO,2,5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,55,45,0,0,0,0,0,0,33.56,24.56,29.06,9,15314.59,0.38,145.1,0.1,79.89,34.19,24.47,29.33,9.72,22685.08,0.52,282.9,0.17,79.87,33.31,24.51,28.91,8.8,11233.79,0.33,78.3,0.1,82.23,6511.63
1909,Manual,NO,Otro,Algodon,SI,Manual,NO,5,47,70,73000,18,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,126.5,0,0,0,0,0,30,0,0,0,3,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35,PLANTAS NORMALES,SI,NO,SI,NO,MUY BUENO,60,BUENO,LENTO,0,0,0,0,0,0,0,63.33,36.67,0,0,0,0,100,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.42,24.44,28.93,8.97,9414,0.36,50.3,0.08,81.92,5372.09
1911,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,NO,5,47,77,75000,17,1,0,0,0,0,0,2,1,0,0,1,2,0,0,11.25,28,0,11.25,0,0,11.25,30,0,0,1,3,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,18,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,60,40,0,0,0,33.19,24.32,28.75,8.87,14849.71,0.35,198.3,0.15,80.67,34.42,24.57,29.5,9.85,22754.6,0.55,260.1,0.14,79.21,33.33,24.47,28.9,8.86,11974.85,0.34,101.1,0.16,82.16,4988.37
1912,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Manual,SI,5,46,74,71000,18,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,60,0,0,0,2,4,PLANO O LLANO,PLANO,3,6.5,SIN ROCAS,NO,-1,-1,SI,42,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,32,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,42,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.22,24.82,29.52,9.4,15785.73,0.5,98.2,0.05,78.29,33.78,24.32,29.05,9.46,22356.15,0.43,306.6,0.19,80.77,33.41,24.64,29.02,8.78,10503.12,0.39,55.7,0.07,82.54,5244.19
2007,Mecanizado,SI,PAC 105,Algodon,SI,Manual,SI,5,48,75,73000,17,0,0,0,0,0,0,2,1,0,0,1,7,0,0,0,92,0,0,0,0,0,60,0,0,0,4,4,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,35,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34,24.77,29.39,9.23,15588.59,0.48,104.6,0.05,78.77,33.86,24.31,29.08,9.55,22479.53,0.45,306.6,0.19,80.52,33.37,24.65,29.01,8.72,11549.44,0.39,64.5,0.06,82.71,5116.28
2092,Mecanizado,NO,Otro,Algodon,SI,Manual,NO,5,45,79,72000,17,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,92,0,0,0,0,0,60,0,0,0,4,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,45,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,26,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,45,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,56.67,43.33,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.34,24.59,28.97,8.75,11958.45,0.38,64.5,0.06,82.69,3527.91
2357,Mecanizado,SI,Otro,Algodon,SI,Manual,SI,5,45,67,70000,16,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,172.5,0,0,0,0,0,0,0,0,0,3,5,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.56,24.55,29.05,9.01,7575.24,0.35,43,0.1,82,3579.07
2375,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,48,87,71000,16,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,80,0,0,0,0,0,45,0,0,0,7,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,25,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,45,55,0,0,0,34.68,25.07,29.88,9.62,15731.78,0.6,61.7,0.05,77.57,33.48,24.18,28.83,9.31,22218.06,0.36,318,0.21,81.42,33.28,24.57,28.93,8.71,15873.81,0.4,168.8,0.07,82.47,5308.14
2376,Mecanizado,SI,Otro,Algodon,SI,Manual,SI,5,46,76,70000,16,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,161,0,0,0,0,0,0,0,0,0,3,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,23,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.43,24.63,29.03,8.81,11306.31,0.43,74.7,0.07,82.7,3579.07
2397,Mecanizado,NO,Otro,Algodon,SI,Manual,SI,5,46,71,62500,13,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,21,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,58.33,41.67,0,0,0,34.51,24.98,29.74,9.53,15623.6,0.55,98.2,0.05,77.74,33.62,24.27,28.95,9.35,22322.2,0.4,322.7,0.21,81.13,33.33,24.62,28.98,8.7,9308.23,0.4,39.6,0.04,82.72,4615.12
2438,Mecanizado,SI,PAC 105,Algodon,SI,Manual,SI,5,47,66,71000,14,0,0,0,0,0,0,2,2,0,0,0,6,0,0,0,92,0,0,0,0,0,30,0,0,0,3,5,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,NO,-1,-1,SI,44,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,30,PLANTAS NORMALES,NO,NO,SI,SI,BUENO,44,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,73.33,26.67,0,0,0,0,100,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.5,24.43,28.96,9.07,8008.66,0.33,43.4,0.1,81.81,2947.67
2464,Manual,NO,ICA V 305,Algodon,SI,Manual,SI,5,47,69,66000,14,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,69,0,0,0,0,0,30,0,0,0,3,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,30,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,31,PLANTAS NORMALES,SI,NO,SI,NO,ESPACIADO,31,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,34.8,25.07,29.93,9.73,15671.54,0.6,61.1,0.05,77.39,33.48,24.24,28.86,9.24,22079.72,0.36,319,0.21,81.65,33.64,24.74,29.19,8.9,9059.43,0.5,31.7,0,82.08,4238.37
2513,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,46,78,73000,12,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,92,0,0,0,0,0,60,0,0,0,4,4,PLANO O LLANO,PLANO,2,5.5,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,22,PLANTAS NORMALES,NO,NO,SI,NO,REGULAR,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,60,40,0,0,0,33.89,24.79,29.34,9.1,15447.88,0.45,118.3,0.08,79.07,33.92,24.34,29.13,9.57,22537.01,0.47,306.6,0.19,80.34,33.34,24.59,28.97,8.75,11958.45,0.38,64.5,0.06,82.69,4930.23
1815,Mecanizado,SI,Otro,Algodon,SI,Mecanizada,NO,5,47,74,75000,17,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,115,0,0,0,0,0,30,0,0,0,3,3,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,SI,12,0,SI,11,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,7,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,11,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.67,33.33,0,0,34.51,24.98,29.74,9.53,15623.6,0.55,98.2,0.05,77.74,33.62,24.27,28.95,9.35,22322.2,0.4,322.7,0.21,81.13,33.42,24.68,29.05,8.74,10879.89,0.45,69.6,0.07,82.72,5180.23
1818,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,NO,5,47,72,75500,17,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,115,0,0,0,0,0,30,0,0,0,3,3,PLANO O LLANO,PLANO,3,5.5,SIN ROCAS,SI,13,9,SI,13,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,10,PLANTAS NORMALES,NO,NO,NO,NO,REGULAR,13,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,0,66.67,33.33,0,0,34.51,24.98,29.74,9.53,15623.6,0.55,98.2,0.05,77.74,33.62,24.27,28.95,9.35,22322.2,0.4,322.7,0.21,81.13,33.3,24.61,28.96,8.7,10037.58,0.41,48.4,0.04,82.81,5651.16
1872,Mecanizado,SI,P4082 (Pioneer),Algodon,SI,Mecanizada,NO,5,48,70,75000,17,0,1,0,0,0,0,1,2,0,0,2,5,2,0,9,0,0,23,0,0,30,30,0,0,2,1,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,45,NO,GRANULAR,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,33,PLANTAS NORMALES,SI,NO,SI,NO,BUENO,45,LENTO A MUY LENTO,LENTO,0,0,0,0,0,0,0,63.33,36.67,0,0,0,0,100,0,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.35,24.57,28.96,8.78,9734.65,0.38,44.7,0.04,82.69,6626.74
1950,Mecanizado,SI,DK 234,Algodon,SI,Manual,SI,15,36,77,73000,16,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,92,0,0,0,0,0,60,0,0,0,4,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,SI,60,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,41,PLANTAS NORMALES,SI,NO,SI,SI,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,33.83,24.73,29.28,9.1,15505.82,0.42,118.3,0.08,79.27,33.99,24.42,29.2,9.57,22471.86,0.48,306.2,0.19,80.25,33.42,24.54,28.98,8.88,13699.29,0.39,86.1,0.08,82.36,4709.3
2341,Mecanizado,SI,Otro,Maiz,SI,Manual,SI,5,47,78,70000,16,0,0,0,0,0,0,2,1,0,0,0,5,0,0,0,161,0,0,0,0,0,0,0,0,0,3,5,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,24,PLANTAS NORMALES,NO,NO,SI,NO,ESPACIADO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,55,45,0,0,0,34.37,24.89,29.63,9.48,15771.34,0.52,98.2,0.05,77.97,33.68,24.32,29,9.36,22303.83,0.41,317.6,0.21,81.01,33.33,24.53,28.93,8.81,12497.83,0.39,74.7,0.06,82.48,3623.26
2401,Mecanizado,SI,PAC 105,Algodon,SI,Manual,SI,5,48,69,65000,12,0,0,0,0,0,2,0,2,0,0,0,3,0,0,0,106.5,0,0,37.5,0,0,97.5,0,0,0,3,4,PLANO O LLANO,PLANO,2,6,SIN ROCAS,NO,-1,-1,NO,-1,NO,ATERRONADA,NO,NO,NO HAY,LA MANIANA Y LA TARDE,NO HAY,NO HAY,NO,SI,19,PLANTAS NORMALES,NO,NO,SI,NO,BUENO,60,BUENO,LENTO,0,0,0,0,0,0,0,100,0,0,0,0,0,60,40,0,0,0,34.8,25.07,29.93,9.73,15671.54,0.6,61.1,0.05,77.39,33.48,24.24,28.86,9.24,22079.72,0.36,319,0.21,81.65,33.67,24.78,29.23,8.89,9501.98,0.52,52.9,0.04,82.2,4651.16
